[12Feb2023 19:23:57.335] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientuserdev, --version, MOD_DEV, --assetIndex, 1.19, --assetsDir, C:\Users\becht\.mcreator\gradle\caches\forge_gradle\assets, --gameDir, ., --fml.forgeVersion, 43.1.7, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[12Feb2023 19:23:57.339] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[12Feb2023 19:23:57.456] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/becht/.mcreator/gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.5/9d1c0c3a304ae6697ecd477218fa61b850bf57fc/mixin-0.8.5.jar%23120!/ Service=ModLauncher Env=CLIENT
[12Feb2023 19:23:57.775] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\becht\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\javafmllanguage\1.19.2-43.1.7\3535e9c3e5218abcecea1496a5c3a5c3207096d8\javafmllanguage-1.19.2-43.1.7.jar is missing mods.toml file
[12Feb2023 19:23:57.783] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\becht\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\lowcodelanguage\1.19.2-43.1.7\a34960c25b16742b648accc1f198dde78abb666a\lowcodelanguage-1.19.2-43.1.7.jar is missing mods.toml file
[12Feb2023 19:23:57.791] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\becht\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\mclanguage\1.19.2-43.1.7\f1f25884b81fb6dc87bed375e43323e690af297c\mclanguage-1.19.2-43.1.7.jar is missing mods.toml file
[12Feb2023 19:23:57.799] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file C:\Users\becht\.mcreator\gradle\caches\modules-2\files-2.1\net.minecraftforge\fmlcore\1.19.2-43.1.7\d19281d83514be3dbec3d6d1f1f82a486ce85a4e\fmlcore-1.19.2-43.1.7.jar is missing mods.toml file
[12Feb2023 19:23:57.871] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[12Feb2023 19:23:58.988] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientuserdev' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\becht\.mcreator\gradle\caches\forge_gradle\assets, --assetIndex, 1.19]
[12Feb2023 19:24:01.919] [pool-3-thread-1/INFO] [net.minecraft.util.datafix.DataFixers/]: Building unoptimized datafixer
[12Feb2023 19:24:03.419] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/D:/Programming%20Creations/Minecraft%20Modded%20Projects/workspaces/build/fg_cache/net/minecraftforge/forge/1.19.2-43.1.7_mapped_official_1.19.2/forge-1.19.2-43.1.7_mapped_official_1.19.2.jar%23183!/assets/.mcassetsroot' uses unexpected schema
[12Feb2023 19:24:03.420] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/D:/Programming%20Creations/Minecraft%20Modded%20Projects/workspaces/build/fg_cache/net/minecraftforge/forge/1.19.2-43.1.7_mapped_official_1.19.2/forge-1.19.2-43.1.7_mapped_official_1.19.2.jar%23183!/data/.mcassetsroot' uses unexpected schema
[12Feb2023 19:24:03.443] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[12Feb2023 19:24:03.447] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[12Feb2023 19:24:03.539] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.1 build 7
[12Feb2023 19:24:03.965] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 43.1.7, for MC 1.19.2 with MCP 20220805.130853
[12Feb2023 19:24:03.965] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v43.1.7 Initialized
[12Feb2023 19:24:04.735] [Render thread/INFO] [net.minecraftforge.gametest.ForgeGameTestHooks/]: Enabled Gametest Namespaces: []
[12Feb2023 19:24:04.984] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[12Feb2023 19:24:05.013] [Render thread/INFO] [net.minecraft.server.packs.resources.ReloadableResourceManager/]: Reloading ResourceManager: Mod Resources, Default
[12Feb2023 19:24:05.370] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[12Feb2023 19:24:05.866] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 43.1.7 Target: 43.2.0
[12Feb2023 19:24:07.035] [Worker-Main-3/WARN] [net.minecraft.client.renderer.texture.TextureAtlas/]: Texture the_darkness:blocks/darkfiber_stage4 with size 13x16 limits mip level from 2 to 0
[12Feb2023 19:24:07.988] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:item.goat_horn.play
[12Feb2023 19:24:07.989] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[12Feb2023 19:24:08.074] [Render thread/INFO] [com.mojang.blaze3d.audio.Library/]: OpenAL initialized on device OpenAL Soft on Speakers (GAMDIAS GAMING HEADSET)
[12Feb2023 19:24:08.075] [Render thread/INFO] [net.minecraft.client.sounds.SoundEngine/SOUNDS]: Sound engine started
[12Feb2023 19:24:08.192] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 1024x512x2 minecraft:textures/atlas/blocks.png-atlas
[12Feb2023 19:24:08.197] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x128x2 minecraft:textures/atlas/signs.png-atlas
[12Feb2023 19:24:08.198] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x2 minecraft:textures/atlas/banner_patterns.png-atlas
[12Feb2023 19:24:08.198] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x2 minecraft:textures/atlas/shield_patterns.png-atlas
[12Feb2023 19:24:08.199] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x2 minecraft:textures/atlas/chest.png-atlas
[12Feb2023 19:24:08.199] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x2 minecraft:textures/atlas/beds.png-atlas
[12Feb2023 19:24:08.199] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x2 minecraft:textures/atlas/shulker_boxes.png-atlas
[12Feb2023 19:24:08.716] [Render thread/WARN] [net.minecraft.client.renderer.ShaderInstance/]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[12Feb2023 19:24:08.781] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[12Feb2023 19:24:08.783] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[12Feb2023 19:24:08.783] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 128x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[12Feb2023 19:24:09.131] [Realms Notification Availability checker #1/INFO] [com.mojang.realmsclient.client.RealmsClient/]: Could not authorize you against Realms server: Invalid session id
[12Feb2023 19:24:15.132] [Render thread/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 7 recipes
[12Feb2023 19:24:15.605] [Render thread/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 1179 advancements
[12Feb2023 19:24:16.062] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Starting integrated minecraft server version 1.19.2
[12Feb2023 19:24:16.062] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[12Feb2023 19:24:16.453] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[12Feb2023 19:24:19.124] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.124] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.124] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.124] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.124] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.125] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[12Feb2023 19:24:19.483] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 5%
[12Feb2023 19:24:19.882] [Server thread/INFO] [net.minecraftforge.server.permission.PermissionAPI/]: Successfully initialized permission handler forge:default_handler
[12Feb2023 19:24:19.905] [Render thread/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Time elapsed: 3451 ms
[12Feb2023 19:24:19.980] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Changing view distance to 12, from 10
[12Feb2023 19:24:19.983] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Changing simulation distance to 12, from 0
[12Feb2023 19:24:20.109] [Render thread/WARN] [io.netty.util.internal.SystemPropertyUtil/]: Unable to parse the boolean system property 'java.net.preferIPv6Addresses':system - using the default value: false
[12Feb2023 19:24:20.613] [Netty Local Client IO #0/INFO] [net.minecraftforge.network.NetworkHooks/]: Connected to a modded server.
[12Feb2023 19:24:20.671] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@43a3904a
[12Feb2023 19:24:20.691] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: Dev[local:E:18ffe6d5] logged in with entity id 37 at (-140.47208640329274, 74.0, -411.0187247396368)
[12Feb2023 19:24:20.756] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Dev joined the game
[12Feb2023 19:24:21.816] [Render thread/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 97 advancements
[12Feb2023 19:25:43.355] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Dev: Set the time to 13000]
[12Feb2023 19:25:43.361] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Set the time to 13000
[12Feb2023 19:27:26.332] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] No entity was found
[12Feb2023 19:27:45.818] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] No entity was found
[12Feb2023 19:28:30.321] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/170, l='ServerLevel[newTestWorld_mfm]', x=-278.50, y=122.00, z=-615.50] died: Target fell out of the world
[12Feb2023 19:28:30.323] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/171, l='ServerLevel[newTestWorld_mfm]', x=-279.50, y=121.00, z=-620.50] died: Target fell out of the world
[12Feb2023 19:28:30.323] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/172, l='ServerLevel[newTestWorld_mfm]', x=-283.50, y=124.00, z=-621.50] died: Target fell out of the world
[12Feb2023 19:28:30.323] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/173, l='ServerLevel[newTestWorld_mfm]', x=-283.50, y=142.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/174, l='ServerLevel[newTestWorld_mfm]', x=-265.50, y=137.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/175, l='ServerLevel[newTestWorld_mfm]', x=-266.50, y=137.00, z=-618.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/178, l='ServerLevel[newTestWorld_mfm]', x=-247.50, y=93.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/179, l='ServerLevel[newTestWorld_mfm]', x=-255.50, y=93.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/180, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=97.00, z=-615.50] died: Target fell out of the world
[12Feb2023 19:28:30.324] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/181, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=97.00, z=-623.50] died: Target fell out of the world
[12Feb2023 19:28:30.325] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/182, l='ServerLevel[newTestWorld_mfm]', x=-247.50, y=101.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.325] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/183, l='ServerLevel[newTestWorld_mfm]', x=-247.50, y=101.00, z=-618.50] died: Target fell out of the world
[12Feb2023 19:28:30.325] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/184, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=105.00, z=-615.50] died: Target fell out of the world
[12Feb2023 19:28:30.325] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/185, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=105.00, z=-623.50] died: Target fell out of the world
[12Feb2023 19:28:30.325] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/186, l='ServerLevel[newTestWorld_mfm]', x=-247.50, y=109.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.326] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/187, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=104.00, z=-623.50] died: Target fell out of the world
[12Feb2023 19:28:30.326] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/188, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=113.00, z=-615.50] died: Target fell out of the world
[12Feb2023 19:28:30.326] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/189, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=113.00, z=-623.50] died: Target fell out of the world
[12Feb2023 19:28:30.326] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/190, l='ServerLevel[newTestWorld_mfm]', x=-248.50, y=141.00, z=-615.50] died: Target fell out of the world
[12Feb2023 19:28:30.326] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/191, l='ServerLevel[newTestWorld_mfm]', x=-247.50, y=144.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.327] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/192, l='ServerLevel[newTestWorld_mfm]', x=-245.50, y=148.00, z=-620.50] died: Target fell out of the world
[12Feb2023 19:28:30.327] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/193, l='ServerLevel[newTestWorld_mfm]', x=-249.50, y=162.00, z=-619.50] died: Target fell out of the world
[12Feb2023 19:28:30.327] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/196, l='ServerLevel[newTestWorld_mfm]', x=-279.50, y=133.00, z=-636.50] died: Target fell out of the world
[12Feb2023 19:28:30.327] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/197, l='ServerLevel[newTestWorld_mfm]', x=-282.50, y=133.00, z=-632.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/198, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=65.00, z=-625.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/199, l='ServerLevel[newTestWorld_mfm]', x=-254.50, y=65.00, z=-625.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/200, l='ServerLevel[newTestWorld_mfm]', x=-251.50, y=108.00, z=-636.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/202, l='ServerLevel[newTestWorld_mfm]', x=-250.50, y=113.00, z=-643.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/259, l='ServerLevel[newTestWorld_mfm]', x=-296.50, y=92.00, z=-940.50] died: Target fell out of the world
[12Feb2023 19:28:30.328] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/260, l='ServerLevel[newTestWorld_mfm]', x=-300.50, y=96.00, z=-936.50] died: Target fell out of the world
[12Feb2023 19:28:30.329] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/261, l='ServerLevel[newTestWorld_mfm]', x=-305.50, y=62.00, z=-939.50] died: Target fell out of the world
[12Feb2023 19:28:30.330] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/262, l='ServerLevel[newTestWorld_mfm]', x=-304.50, y=92.00, z=-940.50] died: Target fell out of the world
[12Feb2023 19:28:30.330] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/264, l='ServerLevel[newTestWorld_mfm]', x=-300.50, y=96.00, z=-944.50] died: Target fell out of the world
[12Feb2023 19:28:30.330] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/265, l='ServerLevel[newTestWorld_mfm]', x=-307.50, y=70.00, z=-952.50] died: Target fell out of the world
[12Feb2023 19:28:30.331] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/282, l='ServerLevel[newTestWorld_mfm]', x=-437.50, y=136.00, z=-882.50] died: Target fell out of the world
[12Feb2023 19:28:30.331] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/286, l='ServerLevel[newTestWorld_mfm]', x=-456.50, y=138.00, z=-880.50] died: Target fell out of the world
[12Feb2023 19:28:30.331] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/287, l='ServerLevel[newTestWorld_mfm]', x=-456.50, y=143.00, z=-884.50] died: Target fell out of the world
[12Feb2023 19:28:30.331] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/305, l='ServerLevel[newTestWorld_mfm]', x=-508.50, y=146.00, z=-843.50] died: Target fell out of the world
[12Feb2023 19:28:30.332] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/306, l='ServerLevel[newTestWorld_mfm]', x=-509.50, y=144.00, z=-848.50] died: Target fell out of the world
[12Feb2023 19:28:30.332] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Shulker['Target'/307, l='ServerLevel[newTestWorld_mfm]', x=-511.50, y=130.00, z=-906.50] died: Target fell out of the world
